payment_id,loan_id,payment_date,amount_paid,payment_status
c93034ce-fd7f-4d9d-ad04-2e9bf57f22da,24026,2022-09-30,716.7,On-Time
4fff0831-3f48-46b4-bb17-7161412d77d0,93003,2023-09-20,1073.55,Late
9165cb89-edad-43fa-ade4-b6a06c34f2bf,14096,2023-04-06,100.03,On-Time
aa5258de-0d9d-4374-a472-be1ea0a66be1,34197,2023-12-01,104.32,On-Time
0844fac7-cedc-4c0e-8d24-c8e744c39180,86771,2023-04-26,617.63,Late
e147ee63-cd14-445e-908c-eab70441fc7b,98827,2024-08-19,1006.09,Missed
4c4cc0d2-72c8-4126-a2c0-8d57ec16624a,79613,2023-10-03,991.1,Late
3c1fd921-59ee-463e-b916-26c5896568a2,42176,2023-01-03,611.48,On-Time
61feef91-5ecd-4fd8-b719-9db9fcdb12f3,49962,2023-07-27,610.37,Late
100845d3-80e4-4c54-9b90-8dde3f4f6601,70597,2023-04-19,260.03,On-Time
fe28eb8c-9465-48e8-8d08-2bafc25e34f1,79945,2024-03-25,457.63,Late
9d8b261b-9dc7-4ca5-8c3d-08ed65c25d16,80018,2024-06-08,1008.19,On-Time
1512c8d0-f5f8-4a49-b7e1-8a818a518574,93162,2022-11-30,141.86,Missed
0c99d8a7-3f2b-4511-8477-bbb9f02809d3,91834,2022-10-20,1157.6,Missed
b9cdec0c-0045-48df-905e-00f83cf9b49a,73062,2023-11-12,811.07,On-Time
4180749c-7941-40a7-ba44-dffd33e44ec2,38013,2024-05-26,65.16,On-Time
cb7ddc8f-7d50-4505-aed6-a5c72235681a,66603,2023-12-25,1043.69,Missed
711db980-29e3-4c36-93e4-2f8250a1c840,63062,2022-10-14,1296.28,Missed
4f38a829-e855-485d-999b-ce028efcd770,32585,2023-10-03,385.1,Missed
bdd13ad0-a31a-4565-8f4f-bffdbac2b71f,39151,2023-12-10,173.56,On-Time
63d8f03f-7713-40ce-8248-c7eb4909e6e8,76765,2024-04-23,1471.03,On-Time
4ab25292-3f52-4a08-b2e7-9b6607248599,74011,2023-03-05,1369.48,Late
20997270-5311-4610-aa17-e9e10822ebfc,41996,2023-08-11,703.75,Late
ba540178-1243-459e-bf68-3daa2a907975,52001,2023-01-12,82.96,Missed
b5ebed49-d183-4498-b633-93232e62cf13,21931,2023-09-05,341.67,Late
7f168f01-93ab-420d-aa38-d10590041af9,23065,2024-02-02,135.8,Missed
b93a46b0-0998-4840-bc26-510a1108fb73,64267,2024-02-06,902.01,Missed
bce811f3-b838-44e1-822d-b9971e2b441a,39176,2023-07-21,1235.46,Missed
07417686-e6df-46c9-9b25-c8b70bab0615,85785,2022-11-19,1031.42,Missed
5e444707-b477-4b64-8c69-80ed07d3b36b,52379,2024-06-05,297.73,Missed
abb29eac-c224-4704-afd8-b6a6317d822e,93054,2022-11-05,993.49,Late
c252b3a3-2a9b-4ced-bc6f-280084b1388f,81449,2023-11-16,246.46,Late
37972d05-ffa5-4cb9-a4ea-70cd4326b827,11176,2023-11-26,1175.27,Late
9e2768dd-72ec-4738-b72c-1f8c7362ca80,69674,2023-09-20,649.12,On-Time
827e8033-faf0-4b30-bfa0-c3238ec34aaa,76415,2023-05-31,1290.74,Missed
6d556f68-d55f-4aa4-a144-cc20af1f8893,12425,2023-03-24,823.16,Late
e2c5aba8-0fab-4ae9-9417-768c4c8a90e9,24751,2023-03-26,179.85,On-Time
4ff9440d-d831-4364-84f3-4f84952ab799,80018,2023-01-09,661.97,Late
43d601c7-97ee-48d6-9594-c88d8008f189,54609,2024-06-28,1298.88,On-Time
46ed3268-afe9-43e5-9ba9-d880fb4bf2b5,68545,2024-06-01,399.43,On-Time
7c930598-74ad-4a6e-b8a7-ed8a1f60505e,56373,2024-05-22,655.8,Late
7da140d8-8efe-40ac-b582-a0516a4ee3c2,73257,2023-04-04,1007.69,Late
4f3dc29e-73e0-4bcd-bcb6-ec016b9b8a7f,60553,2023-01-11,1410.35,On-Time
29a9deea-886f-487d-b7eb-ce0819476fcc,22486,2024-09-14,624.6,Late
5a2adfd0-9e50-42f7-bcc1-de148e8ff0ce,43151,2023-06-23,1200.9,Late
c334d6d6-7979-4579-ace1-87958ab7d247,66309,2023-05-05,1210.38,Missed
1b6d1838-c76d-455f-bff2-0c5165825fe0,47898,2023-10-19,470.01,Missed
9e20e651-1a46-4c95-bd8b-b40e48daf4ea,65972,2022-11-25,901.64,Late
a30153ec-1df1-464b-8723-1afad99ca05f,33941,2023-05-28,1477.33,Late
05d592ad-c645-4ca3-8666-73066033c7f3,82562,2023-07-01,366.36,Missed
bf7abb4f-1e86-433b-beea-2ddd233177e9,82732,2024-05-07,704.55,Missed
0206a42d-2368-41a9-80f7-753392ba18e0,80782,2023-05-28,1006.34,Missed
c7f828fd-d8f1-4d61-980e-14af4b498a80,74589,2023-07-03,461.61,On-Time
8fbaa919-9abd-4090-aa13-3ad6ae01a4a9,42176,2023-09-04,74.72,Late
6d5dab63-440e-4de2-a94d-ddab28e4a8b7,95779,2022-10-20,254.68,Missed
52f2c7b9-cb07-46f1-9a8c-a979c98d047e,79833,2024-04-13,360.92,Late
c58097fc-10e8-462f-b200-df16308a13c5,93162,2024-06-26,971.47,Late
7791727c-3288-41ad-b356-2ced0acb7a9b,52743,2024-06-13,187.63,Late
adec343d-dd27-4f39-8528-68d85f2c1bfd,33997,2024-02-01,345.21,Missed
e2684302-66c0-464c-892c-bef22098a239,92808,2023-10-26,1459.7,Late
1de88b61-c895-4daa-b61a-5121867b2015,20075,2023-04-21,510.71,Missed
ab515778-4e33-4ee3-b741-82eb9b3c80bf,82553,2024-06-27,371.26,Late
c820b0a2-fa42-4cc7-a173-8602869a3a11,16484,2024-04-10,203.42,Late
3d63863f-b446-4015-87e9-9e15364019e8,98650,2024-05-06,1205.98,On-Time
7b0f826e-b217-478d-8eae-a2a071402d89,40887,2023-06-29,757.72,Missed
09e097ff-eba9-4699-a815-6f70c83c1b6e,34314,2024-04-09,1320.39,Missed
8dc6c273-c6a6-4cc6-ada7-3399b4886af1,29892,2023-11-28,858.09,Missed
35e19f92-e82a-4d75-a831-07f57f543afc,60323,2023-10-23,274.04,Missed
00a55a5b-0ea0-44c1-a64e-318a6e4fbf86,60091,2023-01-04,970.88,Missed
55a0e48f-b37d-4359-970d-8330837b73a0,98946,2024-02-16,693.04,Late
28896eb4-63e2-4e96-8684-8c7dc7e9baa2,31652,2023-05-25,1431.18,Missed
b15e3d44-448a-4d56-8b10-c24d14eed8fe,80407,2024-02-14,429.28,Late
9cf60913-6d0f-4f6b-a031-aea21a70925a,61301,2023-01-20,578.43,Missed
1da16c12-0bc6-443b-91b4-57df35aa6c9e,86903,2024-07-21,1062.78,Late
0ba4bd71-f8b1-495f-971d-054b1ab0fbb7,23070,2022-12-29,628.39,Missed
b7b58354-643d-4174-8d18-41156d25409a,78748,2024-07-11,1097.61,Missed
1b43424c-228c-4608-b8f9-cf206feba375,82361,2022-11-04,996.53,Missed
7e1f19a2-23b1-4e4d-8f54-1bc4adaceddc,27040,2022-11-27,278.21,Late
173326b1-036e-4cdb-9819-c47a3aea2178,78153,2023-04-14,1257.28,Missed
d7e56f77-77dc-4d27-bf38-fbfd5511073c,75565,2023-11-15,1163.19,Missed
a3d7d1fb-ab94-468b-b6c6-4f41cff9b083,54286,2024-03-05,296.36,Missed
9e88bfde-d66d-4fc1-94f7-98ff37d67797,22149,2023-01-03,162.9,Late
1ca707fa-e8c7-4ff5-bd72-e0472a4ee94b,85989,2024-03-01,859.83,On-Time
dd6b0ffa-9d63-467d-887b-5db2d6d622b3,59368,2023-10-20,1265.94,Missed
f3722c98-f314-4dd9-a0ce-3ac7502feb4d,40776,2023-12-06,374.17,Missed
8963b053-64ae-41ae-996f-432af07f31da,82943,2022-11-07,232.85,Late
2cec4b7f-0afb-42fc-85d0-f06897420494,82957,2023-04-11,362.46,Late
fddad0a3-aaa3-4d22-b9cf-6bb007914385,57020,2024-08-20,771.39,Missed
91d51ed3-d18c-49ab-9b39-e81488c6fa66,75030,2024-01-16,1142.91,Late
3503af7b-b626-45ef-b72c-89f4f4732a2d,67294,2023-10-19,1230.18,Missed
64934db8-b7d3-43cf-85f6-5280d771877c,63260,2024-06-30,285.37,Late
60f4f449-d358-4a89-811b-2f9933f6d311,34456,2024-09-13,1223.0,Late
3de65385-9a32-4512-8577-43ef6ea36e4c,44374,2024-03-12,400.22,Missed
5cf73ed4-478d-4e43-8cfe-cb3da3879009,76121,2022-12-15,764.05,Late
b4c2738f-15a6-42e0-8017-9e66c0e62439,36970,2023-04-16,1205.26,Late
6196f519-0417-4eab-bf0b-f21dfb2394d7,91113,2023-11-16,815.92,Missed
d4894aef-c056-475c-8056-aa30e2f79ea5,77166,2023-11-30,675.15,On-Time
5e41f32d-9b79-4b74-ad26-f4b3bee4b97d,93060,2023-04-07,826.16,On-Time
8faeea36-5963-41e6-8c62-53ebbda8642d,12874,2024-09-20,1298.3,Missed
9e4da08b-28a9-43ab-98e3-d5e3ad1994b4,47747,2023-10-31,1263.92,Missed
b1d9a5d5-86f9-4441-9fa4-2d684ce45617,43567,2024-07-08,1372.23,Missed
dd6f6858-8893-4bce-b3b2-860b1e8e349a,31253,2024-02-02,1045.57,Missed
5e11d47a-8a1c-48c9-a51d-d662ea16b04e,72594,2023-02-02,291.34,On-Time
d483bb04-2180-4c92-b973-da2e81463aa2,25930,2023-01-17,853.54,On-Time
a6b2028a-371f-44fc-895c-d2d577945169,92808,2022-10-30,1123.92,On-Time
c57371c0-e8fb-4043-96f4-b36978dab084,85497,2023-04-13,583.92,Late
afc79e26-95c5-41f7-bfda-1cf673e4eb25,59360,2024-01-24,350.63,On-Time
7bb27c51-a8b4-427e-8e5d-011b8c3b6c48,21897,2023-07-17,272.79,Late
24ffae4b-66aa-41ed-8e79-0f2d33ad6929,53996,2024-01-13,170.91,Missed
045c74ea-0502-4647-9036-4926e9a15a8c,17022,2023-07-10,122.22,On-Time
48fab261-618f-47b2-9130-2e08ebbe7ecb,52169,2023-09-21,271.14,On-Time
da53b0dc-4a54-4fa2-ab3a-bddd30f6ae9e,86135,2023-05-13,1071.44,Late
ad584b89-e651-4aa9-ac29-ab16284b2be3,35348,2024-01-29,304.81,On-Time
2a310086-c107-4cc4-9eb6-219bb7805fbf,79646,2022-12-13,465.32,On-Time
c7ad47c1-127d-4c3e-918f-3df2a7f23ace,97443,2023-02-21,1194.74,On-Time
7897c14c-0873-4799-a3ca-d4aaf0a33e08,53175,2022-12-05,1131.79,Late
2e579994-5d62-4f96-b59b-d486165b3569,23759,2022-12-23,892.8,On-Time
534e46ae-b0eb-4893-acd1-46f243e59d9d,70624,2023-02-01,246.62,On-Time
471d0118-fa25-4b5b-becd-addddf81eb9d,25730,2023-11-27,949.84,Late
6840fcce-7e74-4a46-895f-80f7f53cc0f2,63897,2022-11-17,1275.34,Missed
73277af0-f8b6-49a7-8610-d4babbb41c0f,39598,2024-04-27,544.93,Late
a11def0e-7050-44c1-98f6-35a6e622b713,17623,2024-05-16,434.15,Missed
734d2e52-76ce-44fb-b7aa-28a387918370,21332,2024-05-17,1261.27,Missed
099f4aeb-f5c8-4b5f-ba44-cc0d5d0f5867,99379,2024-01-05,76.91,Missed
206fb5ac-e376-4b7d-993b-9bad0e182167,81018,2023-01-22,664.66,On-Time
eddb9349-35b0-4923-9460-f3daa89a408f,69460,2022-10-20,1233.07,Late
cd26ecbe-638d-411f-aa23-469a92931dcb,31769,2022-11-10,1287.19,On-Time
c2707fcd-42ff-43f0-af1e-fa545f8f24a0,53061,2023-01-14,561.9,On-Time
496f6a24-b11a-4ee2-9922-652790a618b9,68253,2024-04-11,161.54,Late
31e255fa-9996-40a2-bea2-70ce6d0674d2,77490,2024-06-13,1411.46,Late
83a34c75-ec35-4064-8e9f-276284a3fde4,35893,2022-12-19,188.77,Late
f39af28d-8354-4592-a847-23e9a69d2953,36495,2024-02-29,673.23,Missed
d52278dd-c52f-43af-8e3c-2e65b99235ba,80371,2022-12-22,1367.27,On-Time
456d354b-32bd-49c5-b5c1-f56edbbcab58,62386,2023-02-22,1375.33,Late
3b544925-9f9f-4a8c-b7d8-9a6e88429707,75480,2024-08-25,675.88,Missed
06326a29-7961-4001-bc22-15cfb3177502,63081,2022-10-25,1367.8,On-Time
80cbcad7-74c8-4a49-8720-f1580967551d,48920,2022-11-08,917.95,On-Time
56a1e6d8-66ad-4c20-8e08-6fd08a6377f8,55493,2023-12-09,238.0,Late
bcd1a00e-c1b0-47e7-b528-8e1880017b5f,54163,2024-07-18,980.08,On-Time
509eb184-269c-413b-b1fb-8ee09a239ab8,46285,2024-03-17,1095.7,Missed
0a865cbb-f797-49d0-8629-9b1802242313,87954,2024-06-14,663.28,Late
4fd5fb86-7ac9-4005-8edb-9092cdbfa931,97759,2022-10-05,940.02,Missed
9e5ad7f1-6090-4f4b-9fb1-b91e71622435,92543,2024-09-13,415.27,Late
fd2bc43c-6c58-46ef-bcbf-5bdd666a4695,66011,2024-01-28,1023.11,On-Time
d3679b93-6ac9-4035-9cb5-79427dcabfcf,27180,2023-08-23,254.45,Missed
7971af40-8855-4654-95c3-b9ac5316aef6,27118,2024-09-09,853.7,Late
f3eda932-276e-486e-90f4-719902955a33,94436,2024-05-27,613.96,Missed
f6cb959e-03eb-4231-b359-e5469d6b6fb3,43117,2023-01-16,796.48,On-Time
7b5622aa-8b9f-4e70-8051-d4aa6247cf9f,56173,2023-02-04,1223.61,Late
55d95305-9182-469c-95ce-ab89f8fefd65,85447,2023-01-01,729.05,Late
2f34b034-ebab-4388-965d-8b2d83da86a3,36339,2023-03-31,358.46,On-Time
cca77ccd-7f72-46e3-bf96-cfcf182c15d3,37845,2024-02-20,965.0,On-Time
92fbb126-c6d2-4444-b8dd-3003d4d6e001,18044,2023-10-21,1377.24,Missed
b1dbfe11-936a-4aef-9b6f-69b119213a6d,75870,2024-08-17,1487.34,Missed
31106def-9cd5-4553-a404-78bd2d0d868c,61898,2024-07-03,315.49,On-Time
a549a32b-10b2-4753-99fe-3facd26898d9,49710,2024-01-10,388.63,On-Time
1140a5fb-dd40-4f66-8b6a-68633e64075f,61507,2024-01-16,962.46,Missed
24f610b4-7a18-4e7d-893c-31bf41fcc183,70954,2022-12-20,591.03,Missed
129699f1-9b7e-4963-a938-4a0005aaf79f,44706,2023-03-30,727.24,Late
46fbca58-7072-48fc-9b34-eed87e7f1d88,34737,2024-04-14,1250.07,Late
d980cb79-876b-4eeb-8f8a-a1af24fa56b7,28975,2024-04-26,512.48,On-Time
c6ef32ea-db99-4cb7-9053-f3003307143b,52881,2023-11-27,230.83,Missed
9bad6611-6fc3-49ed-8ff7-bbd241e05f42,47321,2023-01-07,695.9,On-Time
d388a3ba-6beb-4a7b-87c5-3b888d46382e,67533,2023-07-01,1059.22,Late
2b830588-f1b6-496b-9ec7-1f23fa28a6f2,35025,2024-03-21,1011.08,Missed
d9092f8d-b6ca-4551-9854-b90964510026,95438,2023-12-18,1288.07,Late
abf82542-f7c9-4e08-b761-0074ebe2c8ed,86731,2023-04-25,1017.75,Late
6d79e2c4-4e15-4b75-9400-d09330db7cc0,69513,2022-09-28,1466.77,On-Time
b2fff2c9-589a-41d7-aef7-5a2bc3b341d7,94976,2024-06-22,326.84,Late
cf8811f3-60be-47ff-84e0-3fcdedb1c513,95202,2024-08-09,298.57,Missed
708679f4-ec63-4038-be5b-ebabff49ca62,93671,2024-05-20,440.2,On-Time
4dfa9212-dc4c-4679-adb3-51c09345c17d,23557,2023-05-23,555.85,Late
3352ea46-4a61-4ff5-9514-a00d0dae81e2,58817,2023-09-05,119.62,Missed
5352a8da-9a54-464b-a46f-dae010bed678,23305,2023-05-06,1395.62,On-Time
d3295563-6bf6-4fbe-b7af-8159c1a3f8e1,11046,2023-02-18,1256.31,Missed
1246373a-9137-4852-a55b-686c0c1c3d71,71293,2024-06-28,565.0,Missed
1a1ec291-911f-47de-aad8-b467578ab8b3,11564,2023-07-18,119.98,On-Time
2ca2bf07-8036-4dcb-970d-345ec0968233,43388,2022-10-31,406.8,Late
ff3626ad-cabd-4e7d-9ab2-0dde27d9da85,21621,2023-12-10,1448.0,Missed
16aa7050-fc1e-4bf0-8dd6-a2541602631a,75870,2023-04-14,172.84,On-Time
0c569ab0-17d4-4d9c-865e-1889c792e276,95249,2023-07-07,503.32,Missed
14347e26-ae7e-4f59-ba7a-ec9486d2b96d,61436,2022-11-19,1109.88,Missed
3779a7bb-232c-473e-995d-346b2d0ff044,37436,2023-07-08,159.25,On-Time
93047fd5-d8cc-4e8d-a206-5c449349555a,63059,2023-12-19,324.15,Late
161c86c8-0382-47dc-b56e-f2b0e0bac4a4,24889,2022-11-06,1174.32,On-Time
53e54a8a-c751-4352-867b-8940887f7a22,87745,2023-03-11,211.5,On-Time
35cfd239-9408-454b-8e79-e2aba36c3dc8,56257,2024-07-06,1205.24,Late
a9369ed5-0ac9-408a-b2b6-5b0f6e89785c,14791,2023-07-20,177.18,On-Time
e8a83905-6105-4d7d-8aea-65bae7277788,81767,2023-11-23,1279.47,Late
9d5c0c4d-c2eb-4ab8-bc51-e2e4bad0e8a3,15210,2023-06-14,962.75,Missed
f37b9511-2ad9-4a5f-b53a-12390f6ab0f3,33796,2023-02-05,631.15,Missed
16e8bd4c-1776-44e4-a389-ffea04dab197,56289,2023-12-04,509.97,On-Time
7b1ab3d3-3c4a-460d-8eb9-b26f23932ecd,33570,2024-07-28,733.13,Late
893b1d81-b1e9-47fb-99c2-61099b8373f2,15210,2023-11-07,113.76,Late
8f1c5695-169c-4da7-bf12-d53ce322a990,32171,2024-03-20,598.26,Late
e81f3927-5313-4d29-967d-d363953cd016,64967,2023-12-15,1114.14,Late
6d01a39f-19ac-4a6a-8453-603bfd7977c7,31733,2024-09-19,593.82,Late
f83d37ed-ec50-44bc-87f2-b803cdeb2703,28194,2022-11-12,467.96,Missed
18639370-daab-4430-953d-d3daff146ccf,93754,2023-01-27,757.9,Missed
cf84ed09-c7a3-4a9f-bd4b-c5729f328bf7,23567,2023-05-03,1014.09,On-Time
3e17adf8-e4b9-4047-9391-a29a487d5557,58782,2024-08-03,1364.07,Late
05db996a-1045-4227-be5b-a1117e7ca571,37251,2023-01-17,1312.13,Missed
c41c74e6-c77f-42b4-acb0-ade0a359de12,33852,2024-07-19,1002.11,On-Time
2eb02c06-f7b1-4728-b5f9-e1ce98446aa0,76480,2023-11-10,1415.48,Late
f4ab3761-a644-4659-800d-cda7c853bf85,61709,2022-10-03,1411.69,On-Time
1c6a79e1-67a3-48dd-aa21-ad290d022984,91810,2023-08-14,616.99,Late
fecfd530-f990-4faa-b266-44c78f9a0e25,57323,2024-02-02,357.78,Missed
366c4208-5e25-4bdc-a393-3cb4320ff283,84591,2023-10-24,277.47,Missed
bf80572a-6cfe-4fbe-9bd2-ca295b8122ab,20248,2022-09-27,813.24,Missed
1c9c77c9-0785-41b4-bb9f-3274ca6bd401,44320,2023-05-15,244.23,On-Time
f8c470de-49dc-4a03-870e-54c80b99c34c,11046,2023-06-02,650.47,On-Time
742d4815-14b3-436d-9df9-79c9221ec249,48905,2023-12-23,1459.63,Missed
314afc58-5574-4258-b87e-9931971a7092,64685,2022-09-26,1306.7,Late
47674edb-2f6a-4316-a2e0-2ec8ae1d1f4c,93009,2022-11-30,1387.07,On-Time
d394fdb6-c94c-434a-8f22-9b9dba2a32f5,99465,2023-05-28,70.7,On-Time
3e000abb-6c1e-436e-88e7-b42e405e895f,91177,2023-12-29,1072.5,Late
726fe9e7-13c0-45dd-8690-cedef28dc585,35930,2023-05-30,1349.68,Late
b3579a19-495f-472f-8223-79249a9f515c,91113,2023-10-27,680.64,On-Time
97bf5043-9f73-4bed-82df-45c522c3cef8,23939,2024-08-22,896.88,On-Time
b1a011c1-d4e3-4ff4-b729-3082e3a81fa6,79976,2023-03-18,411.72,Missed
b60677c6-d87f-420b-9d37-43e923c952b4,83733,2023-07-08,413.28,Missed
aa824d81-b615-44b7-afc6-a0ef5ae40f45,35465,2022-10-20,1316.84,Late
54374cf4-2344-49be-aead-9d640ec12341,74624,2022-12-30,1000.68,Missed
fbd5d5ce-996d-4b76-9258-4828ed37dda7,52427,2023-10-24,923.54,Late
755b358d-cb4e-44dc-a84f-9932c298a5d7,67323,2022-12-08,1025.46,Missed
eafb8572-55cc-460d-9ed0-4034e6485660,87814,2024-04-21,1121.86,Missed
dea8f650-0897-4b45-a76e-4a3ef08cecb0,89126,2024-06-18,1369.66,On-Time
48bb78d3-97e6-49b8-a283-156c474171a0,86382,2022-11-28,427.04,On-Time
e86110b7-1a65-4981-bf31-871931742f62,60949,2023-06-26,151.38,Missed
9c1ba71e-f9f5-43ba-953a-4c21a218f6dc,58616,2024-05-31,1048.09,Missed
729093ca-04ce-436c-9b92-2bef87e63e7f,49312,2024-04-29,724.31,Missed
fd63e267-5700-4ccd-af28-2a0878faf80b,62042,2022-11-12,83.18,Missed
fc90c15b-75cc-457e-a8d7-d65e719d49b4,64967,2023-04-15,919.67,Late
6a3a0286-2bab-465c-b6a9-995fbce7cdf4,85637,2022-10-10,370.42,On-Time
eaaa0129-8f50-402c-a314-f1b0b9a4f42d,94656,2024-02-28,598.64,Late
ba299da0-417c-451b-b746-6b24d4a2e432,24484,2023-07-21,100.49,Late
1a564ae0-7994-4e22-a01a-01042c4277d1,67323,2024-08-15,87.1,On-Time
ace73ef1-4c56-45f0-951b-7e921c76b170,87191,2024-02-04,748.09,On-Time
ac011c52-a205-4e06-8ee1-95a35decafaf,74146,2022-10-28,413.17,On-Time
75a78fb3-e2cb-4e1e-8a9e-3d91306841f9,76015,2023-01-08,503.91,On-Time
dad8a1d5-91a7-4870-ae2c-f0193653fc36,52299,2024-06-07,592.37,Missed
8d59e494-1c53-4bf3-b27a-65aa318b1d68,62082,2024-02-29,165.14,On-Time
9c6a98a1-b008-45d4-89d3-2be1dc919205,18027,2022-09-28,1347.81,Late
a377c013-d879-43fb-afde-d7dc710aecf0,19722,2024-09-11,246.62,Late
b884f5b6-c0b2-4602-930f-594bec1e8970,29651,2024-07-14,1254.06,Missed
23e53b9d-184c-47f6-b9ec-8bf1ff8c714f,88982,2022-10-07,1351.78,On-Time
402a3d72-3065-4abe-93b9-a72a1ec51a61,67781,2023-09-14,1196.69,On-Time
40ec190d-e435-4a8f-8478-3f4442f4dcef,48452,2022-11-25,1445.11,Missed
cb6d7752-60b4-4787-9290-40f509d404ec,98975,2023-12-23,938.3,Late
551af36d-5ade-47b0-a4a6-5e50f6c851f9,63404,2023-05-13,442.48,On-Time
4b236d3a-3bd1-4342-9028-ff12eefb4e35,44650,2024-07-08,1374.77,Late
239dd8b9-7b33-45ae-ab00-5e7c02394a7c,63059,2024-09-02,1247.83,Late
1ba132b7-e9e8-40cc-89e0-a51715006afd,78625,2023-11-25,331.45,Missed
e02413ee-c204-4cf2-8a0d-bfc00910e476,33980,2024-05-03,581.99,Missed
67e01a3b-dc72-418d-bf92-8f384df1f015,68955,2024-09-17,867.42,Missed
19a80eaf-e629-4374-a75a-fb1f2579d7e8,45276,2024-07-14,950.55,On-Time
f6883eba-6a48-42e6-b39f-eb12241f5c17,47914,2023-06-04,1213.71,Missed
f491234a-795b-4a39-aa2c-f5ea256996f3,57440,2024-06-09,177.1,Late
6735410e-826e-4913-9a38-a430706bf2d8,66919,2022-10-26,1494.43,Late
0806f228-5d17-46cb-a21b-42dcae84dfbd,85296,2024-05-18,1209.59,Missed
b9567aa1-5d19-4d63-9356-bae069f8d795,55615,2023-08-10,1282.3,Late
d8ae5560-5ff4-4d3f-ad8b-6841196d34ac,83186,2024-06-11,519.96,Missed
70cad1f7-282d-48ba-9f3f-13316365802e,58645,2023-11-22,1286.81,Missed
21dd36de-9758-4ab5-baa2-c1ae9bd70dc8,18425,2024-07-06,1061.72,On-Time
c52c9f35-5923-45c4-a549-0c0d53f51b1d,71437,2023-07-31,250.81,Missed
08838e54-842c-481f-95ea-b5a7143e5673,84521,2023-01-14,73.88,On-Time
989e6db8-e20a-426f-bb6a-981868f0c6c6,54567,2022-10-18,54.04,Missed
d059a514-1b50-4569-9ee3-0df5e16ff62d,37262,2024-01-22,474.12,Late
88e08936-0a01-491b-9318-06af26ced34b,95202,2024-01-13,666.86,On-Time
290de744-1745-4e37-859a-5e77d0ea5cb9,46860,2023-02-19,986.89,Missed
428fa941-71b1-4401-aac5-d59061e67b29,38456,2023-10-09,1181.76,Late
e6834b5a-00a0-4edb-842e-c57481036c46,52623,2023-09-11,1290.58,On-Time
312f3fec-7660-46e2-b8e6-288ba530a9e5,66334,2023-07-21,433.72,Late
431bf2da-9b99-41ca-92bf-bea7a6f358a0,25557,2024-03-01,1305.95,Late
50a63c94-ef56-4040-8b39-8f541ca0a00a,75567,2024-02-08,1384.27,Late
05d17cc9-c10a-4888-9362-d721e427f299,31394,2024-09-17,85.07,Late
b8e04455-32aa-4079-81c9-bf7ce517c988,83302,2024-01-18,1097.66,Late
2fc2b7e1-e7e7-412a-bad3-022c97208708,20103,2023-04-07,739.02,Missed
eee39018-e60c-4066-8551-edb4d573d26b,16180,2024-06-09,1442.84,On-Time
d5e6e970-7637-4c0f-9519-e00674a7465b,66603,2022-10-01,279.05,Late
e2a0e1c4-d803-4e18-94b9-6a408fa9cbec,14074,2024-04-12,699.29,On-Time
0b53d966-cc45-4fd2-944a-48adef77e7ad,24149,2023-07-28,316.18,On-Time
c298ee4f-d725-4dcf-9d94-c32693bba324,19902,2022-10-22,1469.9,Missed
fa97feff-c424-46b4-be60-abf34a59fb08,11392,2023-01-30,581.29,Late
55f6da57-322d-40eb-822a-192d6483f9ec,95721,2023-01-14,219.98,On-Time
72b58271-cb44-4b20-80de-22cd4e5881f7,35919,2023-05-09,69.75,Late
f07cb269-ec3f-43a6-b4ed-4c91b52d575c,49312,2023-12-07,642.9,Missed
de8a97b5-73e2-4867-a3b8-454e1f7a07c9,27679,2023-07-15,1322.29,On-Time
a6a3cb9b-496b-44bc-b8d4-979e3aa77b6e,56675,2023-12-20,1216.39,Missed
92f4f744-903d-4690-ae02-4c86e9704832,82562,2023-03-11,247.52,On-Time
6eb9975d-88d4-4ead-baf8-a1ab02d01252,35428,2023-03-10,244.43,On-Time
b6474ded-cd51-458b-bde5-b2b4564d8db8,97904,2024-08-17,154.87,Missed
0e15650b-06a3-4f61-a4fa-167012ff2e34,37375,2023-04-24,845.48,Missed
8d840d00-2de3-46e8-b62f-9b25e4cb3797,82866,2024-05-01,901.08,Missed
d0a11f93-685e-4c4e-a70e-c862e586f135,98642,2024-06-17,804.87,Late
f7c2ef7e-4fa3-4208-a783-592ebfd8967a,69172,2023-09-08,1255.25,Missed
1e118d65-9d91-4ea2-bf57-2a6dd48c70aa,66843,2023-08-24,169.91,Missed
5af61f0d-b99c-44a5-a4cd-07fe1ad9e695,86044,2024-06-03,83.38,Missed
022f3e99-a104-47db-93cc-c38c65a7820d,33852,2023-01-01,612.49,Missed
1b3e4391-167c-4417-b127-18d2d07b28c0,35418,2024-06-27,1393.88,Late
415a7f18-0a1a-4df4-9b30-a72deb0ac69c,90660,2023-12-24,1321.56,Missed
d7bf9069-82b0-4fbb-a43c-2b7449b11bf7,59073,2023-05-04,718.99,On-Time
1d1798d2-4873-449a-9e2c-4c9adee93d6a,64025,2023-06-09,1070.74,Missed
771bd631-3fb4-49de-a36b-b2b40e112fc2,83829,2024-07-13,786.73,Late
6ea6ee12-7d50-4fe7-bcf3-3469531e38db,50702,2024-01-06,1371.0,Missed
ce063220-4ff7-423b-9904-24b862178d42,58645,2023-09-05,1059.65,On-Time
2cb6515d-10c2-4901-a5b7-33193701a374,53175,2024-07-18,490.3,Late
b7c85df4-77a3-4bcf-a385-3f3dd3e974c9,86357,2024-08-26,1411.12,Missed
