assessment_id,customer_id,loan_id,credit_score,loan_amount,risk_level
9190f814-31a3-436d-816b-7be5beb94246,3049,69460,400,21701.41,Low
32d42abc-62e7-4e78-bb70-738bd72b1a95,1502,66879,550,4317.14,Low
af8e5bf8-a0f2-455b-bb7a-0ba86a33a2d1,8709,14024,693,35920.87,Low
46741db8-cd1b-458d-a25b-f1b5e048e092,2541,81929,589,26886.69,Medium
10773b56-50fe-4de7-b20a-0de2cca902ef,3626,24149,658,28148.12,High
1e7c28d1-4a6b-4aee-bfe9-088f0696a5c0,2511,61716,634,45324.22,Low
b17039ba-6441-4b92-aa1d-95f7832209f1,9553,42195,404,39355.8,High
a3a08ed1-bb38-426a-94c2-260a1a39c516,8265,91674,614,17692.73,Medium
bf05ab27-5455-41db-b691-66aedea695b0,2781,11156,402,47147.99,High
0aa38c9a-b8bb-4841-b898-499453ea4dfa,1000,25475,360,45431.65,High
6bccfa47-ccd6-4a59-afe1-6244edfbfcc8,9929,27519,306,26788.97,Medium
e13c5a79-92d5-4a6e-9f0e-ed959d18aace,6714,79634,820,4395.09,High
8da2375d-2ac7-4c6a-a5de-59d9eaf30638,4996,55066,417,6936.74,Low
b93df30f-2016-4bc5-8ffd-303bd0397f68,8606,73445,372,19256.52,Medium
e44a95f2-9ae3-42b3-a15f-a4a34c6e7451,5938,52427,470,1054.79,High
3064ab6c-a131-4bb6-a64d-a3b49ea8d2a2,7937,98246,449,42187.86,High
8cfd4408-d8ff-44e8-89d9-2b2d66f96424,9735,44671,378,2785.76,Low
43aaa02d-691c-446a-ae29-ff18814bf217,5334,65021,324,22382.77,Low
bb7d1489-ae2f-4258-bf2d-a42e08e61f8e,4986,52963,454,21595.34,High
52c43df7-b1bc-47f1-90b4-198fc6a78124,3702,97775,723,33903.68,Medium
8dd2adfc-eb7c-4b3f-8808-2500f2033ae4,4254,16724,655,5175.66,High
cc801f70-d3ba-4e3e-bcb9-5985eb502799,3427,37517,697,2322.2,Low
7c4b3b68-0780-4ba5-b546-0505ffd75f0e,4996,20547,566,2414.84,Low
c5164994-a97a-4640-993b-8aefb85da7af,1236,96328,775,39377.73,Medium
40bd6a64-d7fb-4ead-a687-18e7071fbdd4,2981,42291,676,13118.82,Low
5bb3a9f7-cfcb-4341-8c66-eda258569b78,4838,70445,332,4749.5,Medium
1bf1aa0e-17a4-40de-8220-beec93ff6f9d,6191,17507,588,34353.92,Low
b4be740a-510f-4b50-892d-aa48eeb381be,7415,97775,828,39628.82,Medium
db9a3731-2943-4f31-b155-41a516015c76,1635,24026,591,39207.25,High
7e53b7a3-cc32-4f78-b6c2-705222f48479,7749,22433,424,18557.22,Medium
be50738b-36c3-4a02-9734-827f1f5bbc09,3679,54642,393,38675.05,Medium
23427823-25dd-4b21-9242-3ab179f100be,7131,72842,625,3001.79,High
b1de8850-6615-4363-b3a5-bd68c166e3b0,7933,43055,484,32132.39,High
31cac22b-aacc-4f56-b34f-3c49e5d915f0,9076,11080,351,14932.72,High
436b5aa6-9922-475f-ad23-49f3d747a4de,2137,35893,768,8716.48,Medium
247a80db-204a-4bb6-a511-247bcd9a5133,4197,42844,831,19806.1,Medium
9358f5fb-ab63-4bab-9bcf-fc9508bf159e,8449,48452,609,34889.27,Low
d6333567-b49b-4433-a681-0e6b4ee3fbca,7748,16043,321,5679.59,Low
f528dc02-d44b-42b0-a7c1-1610e5021b35,6008,33651,686,3927.66,Low
7bc3d3a3-6d6d-4db1-8684-7ffd42a7e1cd,6030,80820,583,47539.78,Low
0dd8a203-3aef-4cce-962f-5407e9f53c30,8691,23539,451,44886.72,High
b332951b-0a79-4259-9194-f0c578f19c21,5352,57323,430,29505.4,Medium
3bb1d9e6-2f65-464a-aee6-1c4dd300d2a5,7415,72321,725,36075.53,High
a1e8a268-0bc6-4120-b331-a669c53d4c02,7373,37489,550,2988.6,Medium
9be68516-0e7c-44ba-b102-01dfdc1d4c19,9973,63062,326,16136.74,Medium
110681b1-fd8a-4078-a6b0-0e2e9baacfb2,3714,59360,756,44327.53,High
870a2921-ff93-4244-93b1-6edc1f2e0ecf,1106,73445,740,9102.95,High
0811219a-2c7c-4784-85bc-688865e2de98,8941,49229,733,44489.93,High
71cb648e-ea32-4b48-bdb8-2475f8d49904,9252,47747,710,13083.89,Medium
9a68c4da-fb5a-4218-80db-94893b377290,7252,56166,708,43626.41,Low
16a81c15-b21f-4085-923e-eee735013b15,5558,63400,595,7294.19,High
a5aaba64-f89b-458e-b1a2-0d19b2d89a3b,4367,94756,585,16417.53,Medium
5eff1e35-c300-4d88-8b24-a5e0b71ad8fc,3714,71417,386,49625.0,High
8b56bee8-7ef8-4133-8e87-dcba4dd9e7bb,3554,81154,790,26719.33,High
0d486891-1a95-466d-987d-be9d7c60a57f,3283,59853,821,45374.66,High
1e89b240-e78c-45b6-a376-5bc71629f9c7,6479,94414,496,13572.67,Low
af35d0ec-7def-4cdc-a302-07cf861a603e,6836,38467,827,18175.91,Medium
f78b4d8e-2b67-412d-a151-d564a669095e,5610,24123,551,33545.66,Low
75174444-ceae-400b-80ea-0750f89090a0,4366,44320,484,38099.36,High
eb78ff07-fc39-4bfc-9d32-0fd3355a1c50,9514,33955,361,20792.51,Low
44709d14-dc3c-4e7f-8b4d-49101aa69ad8,4182,63320,704,2286.81,Low
8af8d374-c7e0-4687-baa0-0c756544bce0,5658,54631,708,17044.2,Low
b24123df-bd4e-4f82-a37e-efa61ce00337,2543,47914,547,16020.93,Medium
6ab13443-4568-4498-b20a-6d0a1682b03e,1886,88580,638,39568.61,Low
28bcacc8-b33d-4e33-be50-0f3dc8567622,7167,62729,344,38138.49,Medium
1caf958f-091d-4a58-8c87-547c1fdc8170,3902,43164,838,17892.88,Low
a348c771-9075-4a0a-8956-45bf61ff8ae5,6925,51193,429,16620.54,High
ce6db07f-8eb0-41c5-8532-6c487f80e0c4,3844,43164,506,2212.3,Medium
122564d9-27ab-4649-96f2-27ac60ea3b57,7311,94630,715,13941.03,Low
99eb7070-9cc1-41c9-8ee2-f5c93b9e0630,1621,85944,701,45414.6,High
f6e56644-9e37-4a1c-9f69-bab2282bec6d,2730,59670,378,15817.39,Medium
22a14d8a-a35b-41b5-ba9a-773a999d1846,2556,79571,376,29375.91,Low
87968820-c99f-4db9-8f49-78e3157c079d,5879,30736,612,5063.64,Medium
4158bdc6-9e8f-471b-b388-bc2dd2844742,2620,77370,453,34328.84,High
be4dc8ed-3358-4d03-99a7-625a6afb2117,8151,49616,662,6729.26,Low
c7ae7d1e-f5fa-4f61-b7cd-f5533791ae7c,2492,66981,835,8137.08,High
414bf0b8-d222-49fd-ab2c-fcece3d45eb1,9273,69794,790,27287.55,Medium
969eee41-d506-4806-ab6e-bddd6848e8fe,7228,69172,343,36111.04,High
6b9f82a6-739a-4fb2-a557-927d272a2f1a,6321,39220,306,24111.55,Low
7cb71a2b-5169-4097-b741-4c9de9e4770e,9356,12658,421,49383.77,High
aca4c5cf-e68f-4939-a53f-61983f8ba61d,9775,52786,573,33652.12,High
188fd5ba-5967-46a6-8f06-f2414561c509,3749,32085,748,31588.21,Low
842f09b2-6572-4f15-acad-a31c682634e2,1753,91416,727,6779.42,High
d59ec55b-45b1-4cdb-9b6d-3ce4362ac1c0,3742,80327,533,19274.85,Low
2273c579-b262-4996-adee-915ca71de41e,7564,97103,543,17330.26,High
dfab1dc1-c0f2-4fcf-b351-9b41d824aa2b,8943,92979,581,6981.08,Medium
11eacefe-e51f-427e-97de-6a1b7f3f8446,5090,92893,700,33824.2,Medium
262f3dc5-c097-4e4a-8413-1937b0af518b,1198,52288,451,28345.59,Low
02ea5d31-8679-44d3-90a2-4a53d32dc6e6,5716,62034,823,22126.9,High
9917f680-df53-4d9b-a451-53169b9c984e,5496,81767,768,4661.62,Low
f165c875-9356-48c8-aef3-0f0499e0826d,6791,44320,627,31895.8,Low
846ccffa-c8d3-4f60-ad26-79ffe3579813,8918,23591,444,3997.6,Medium
82ccaea5-6686-4838-a11c-7b40bab29d1e,2321,35893,707,15377.01,High
1dae92bd-6b3a-4728-8275-9e95828ee5c4,6109,79742,785,21909.4,Medium
c048743a-0c05-429b-982c-c1dc0724cf6b,7174,90735,334,42819.93,Medium
ceee7555-0a6f-4343-b664-2a712948b5fb,9419,28891,315,3809.58,High
d7f4413b-e5df-4a33-a313-c0a3c9bc53fc,5496,43876,713,14991.98,High
183cbb4e-64a7-4449-b54c-8282653fca7e,2598,66134,643,24903.09,Medium
e9463281-737d-4278-bafd-284f277e5558,8415,42298,450,35098.36,Medium
38e08ca8-0186-4924-8300-202ef848060a,4940,35300,530,44666.37,Low
e7905bf5-13d7-49a9-8ed6-c33681f155b2,5168,20103,780,1853.16,Medium
6343f67a-6c9a-4978-8e3f-6808c98bb5c3,6071,11977,731,22133.32,Low
82da58e8-610e-4cbe-8d89-aece8f55ae57,5713,26310,681,7359.81,High
03c62ca0-7ad6-4de4-b05a-7c5d0f7d4e09,6356,74789,490,42988.91,Low
9cc86216-d0f3-491f-82ee-9180ccbc74d8,4653,28889,553,12052.54,Medium
e7311e7a-44e8-4074-b584-5849338aff36,8897,70885,711,46420.8,Low
89360fd3-0f90-4d3e-bb91-091ab82e307a,3833,90918,712,36674.23,Medium
864d6d6a-220a-4dbb-822d-3de1a552ed81,6185,93978,461,40894.37,Medium
514f2b2f-ab86-4ead-adbc-5f6518c1c951,9817,92650,435,10162.54,High
07d16bf7-ed22-43a5-95e8-2f2b47b4df26,1773,98005,691,6225.5,Low
e3165fc6-ad80-488f-8f0d-b188eacae58f,5879,34197,669,47939.49,Low
2f01f705-8f68-4f50-8791-ddec004f3dfb,4367,69172,501,26140.29,Low
d0e78530-d6bd-4fd8-b20e-45c84e28fa70,8261,19112,635,34616.59,Medium
3145c1ba-317d-4801-9655-15a5883d937d,2498,20944,404,41032.46,Low
6e7b7c3b-8c66-4b7f-96f7-ab23054bf395,6058,43517,493,9978.5,High
f55e3cb7-2f71-4085-8d83-0c98ad97ac5b,7778,72157,811,13706.97,High
4bc1008b-27bb-4f38-be72-147adddb8fbe,4814,93175,621,26859.62,High
8c02985c-5b41-41e8-a6b1-f5bd921c6cb2,1603,38155,568,32984.29,Low
a6c6e860-02f4-457b-85b9-d823f70c46cf,3197,51193,730,3792.44,Low
4615a580-4b09-4eb0-a82d-3a2b2b16a0ed,9608,84769,456,9812.59,High
1b16fe00-12bf-4f9e-8f0a-576a3d1ecd8f,7582,69506,375,40900.43,Medium
2aee8f22-0752-448b-898e-5f5c922596a7,3382,62020,420,36424.41,High
1bf5d62c-8e6a-4f9f-83c2-20a782dcf4a0,4838,18534,320,43221.35,High
26f7666f-0f3f-46f6-b483-e6fd215c9ab3,1529,34456,350,5061.57,High
3a57e533-8d52-4ce9-bae0-9c1634723d69,2338,80018,789,32017.3,Low
2a79d6b0-c8ba-4f46-adc2-f2d7e3e12409,4713,89090,301,26438.66,Low
23458281-b31b-45bf-8d98-3fafd8a198b9,8926,44810,377,38366.08,Medium
8a943b08-e876-4541-8f79-681110f13a6a,7321,10952,661,7457.92,Medium
5e846426-5b70-4454-a993-be6728b0f563,1892,76449,693,27275.29,Medium
f7013ac1-25d8-4d1a-aaa7-391b7f6f7be9,5910,87289,533,28002.52,Medium
a176028e-a1bf-4852-b0d2-d1499cc7e728,7691,55624,599,46969.55,High
f50f8029-59c1-4bf7-965a-25c3f5351f8b,4194,85567,401,14531.16,High
214cd4e4-bb27-4b45-9dee-fcaf4572c432,2139,14853,844,18053.58,Medium
21f6fe25-b068-49d6-a25e-5ec34de4c8fc,1750,43749,358,23986.13,Medium
0fbd8308-58cd-4098-a55f-d1481cd89317,7704,62991,722,28051.26,Medium
8aada7d7-9c32-4664-9fbc-056ef5b74854,1263,15428,612,38569.69,High
2c0245e8-93de-43bf-8b96-49478cfc2d08,2883,10952,685,37637.32,Low
eaa41132-db35-4c78-85b8-73f01bf0ceae,6275,48905,367,35230.33,Low
f8b5c0e0-14ec-487b-b8d8-af47b509e18a,6450,32085,397,19118.1,Medium
8a40e09e-fcd7-417c-8026-4e37ace542e6,3162,35268,793,8417.06,Low
082c033e-bd86-4e86-a6c4-f5988525d159,5978,86030,845,27717.52,High
44632abb-5ae9-4269-8394-e2d1c064d283,9734,86791,373,31429.57,Low
dc87ce60-57f3-4111-8b1a-1a8e600e0142,8425,56010,383,40122.75,High
63e055ad-3524-4807-9fc4-ccbd0a485b72,1903,70885,796,15048.89,High
accfeee7-d71a-4948-851a-01ee354dca7b,9468,69341,669,46319.88,Medium
437500d3-e5ef-4b38-a02a-a1ab38822812,3892,11826,731,7419.91,Medium
de06e4d6-0dff-4584-a74b-aee75e7d7ae3,8918,86491,325,43698.78,High
4a342f0e-c248-44d2-a6e2-01423aa4a3a6,4643,72465,565,9758.71,Low
e50b6db6-2266-4906-9dce-b763802bae76,3863,36495,632,47095.19,Medium
19ef0ec1-be56-4afd-9fa5-8cffe49b6ad0,1502,33043,766,38478.09,High
96541654-43e8-4b19-bcff-c0b3d02ea08f,9861,45360,588,46969.12,Medium
12675afe-a2ca-4691-ad5d-6697881eda46,4227,63251,466,46541.76,Low
f5c2c2c4-30a9-4198-aad0-42b46aef549c,7747,24889,595,39731.51,Medium
c532a26a-c6b6-486c-865c-af5fd06a1d29,2620,49363,845,17312.42,High
a90f4052-1f0c-4de1-961d-d27eb130b43c,5473,22516,592,7656.83,High
c736c721-e4bf-40c9-b85b-d4fdae7d11a5,3752,16800,602,24094.72,High
cabba50f-1581-4081-a4f4-c6ba3742dd21,8753,43232,554,40139.66,High
7c2d71c4-a6e2-48ed-9b93-05d12eb64d0c,5780,32171,810,10161.3,Medium
10e410b2-d0df-4319-bf87-2f85b1d0c581,3706,35593,445,36826.92,Medium
9900a234-8964-401c-9a4b-79ca2bd1de40,9857,57020,445,15204.21,High
72d1e578-c6b0-47d1-9390-da106bdf2a0c,4367,13227,574,41470.77,Medium
1a8d8dab-64b5-4a2e-b871-d2056f0f4402,3886,53605,450,19286.52,Low
eea9755e-d7f0-4139-b6b8-ad21f6332e55,7564,64351,574,36758.04,High
3e2a6b5a-2b4d-4d58-9307-454932ab9300,3283,18425,583,10211.28,Medium
10a6a7c8-b809-4c41-8e71-ad4257a018ce,7249,65423,303,45830.93,High
c3847071-2f6f-4a77-92a5-275b210bc658,2490,63400,479,9214.59,High
5654ec6c-6932-4d15-baea-e3e16aa8146c,8102,75198,458,23063.18,High
801a77e5-08dd-49af-b1bc-642d8ce21c91,6988,37584,720,7027.67,Low
65f0d9fc-15da-4ba0-ba40-80fe8b97cf3a,4037,47842,795,42126.64,High
364d0a8d-ced4-4955-8391-d63a36c9b41b,6049,51748,322,27957.83,Medium
372fc588-bc65-49cb-a5f4-6fe6f2f232bf,1068,33651,475,5647.88,Low
1e1a8fbc-4374-4982-830d-0091853dbe4b,1702,69883,832,22902.12,High
95df45dd-d865-49a2-b054-26ae21ae0ab7,8251,30435,599,34839.23,Medium
7480160e-badd-456f-8a36-1a0db7b5258b,9656,99073,374,39251.59,Low
4adeb0bd-83f3-430b-9617-67ddf3bb8904,4997,71888,735,8214.45,Low
1c96373f-bbe7-4a0b-b74d-785a979182f8,8996,88812,824,15864.89,Low
483a7a69-bef9-49b6-81b7-9cefe8614139,9869,66414,424,33759.48,High
43addb31-44c7-4e95-bec4-55e87c2ec036,7749,63494,567,48444.66,Low
0773a85e-f998-400b-9f91-bed92fa24ffd,6473,66919,585,25089.65,Medium
a82d4226-435f-4d67-8038-3784ec42001e,5003,19157,337,30468.33,Medium
597dcc95-13eb-46cd-a98b-937b8c0111fe,6008,46179,508,36147.44,High
82c4c171-ff70-4f37-90e4-3a54a10de170,9673,82562,330,39056.83,High
5881b471-9c48-448c-9ea2-98d2df667d05,5495,78967,367,21717.77,Low
309ee30a-0b91-4d66-a372-72ec0374d8d5,5003,74425,665,11200.14,High
4b464fb5-5bb4-4a6b-884f-4fbf19627226,4182,69650,625,31249.04,Low
d20dd89e-02c5-4fa4-9641-a96b5b8f29d8,8691,36799,715,39226.0,Medium
91d28ec5-d2f1-4d3b-8075-4328e2f6f11f,7920,45730,801,49834.57,High
9781e3db-58bc-4d0c-908b-f5fdf0f62b59,1720,98005,577,36046.78,Medium
c2728778-3411-4bbd-a6a8-60deb88096f5,4227,49710,741,29903.52,Low
d4b647ef-cb90-4876-a5cf-320406bd46b6,2481,73206,326,5936.5,Low
940f6001-cadc-4cd1-a693-946af933c585,4976,69818,480,19757.37,High
804492b0-720b-49c7-bc49-416b39882522,5352,49987,827,46886.37,Low
aa7bcc10-a028-4ca0-b15f-214636a0c39a,5879,86491,403,26189.72,Low
937b15bf-5cf3-4161-ae2c-95090fb6936a,6356,41996,401,16198.78,High
65eb7400-e308-43fd-95c0-049409fd7258,2498,72428,406,11791.86,Medium
800efbba-9025-4de4-b03a-32bb721a5a90,8709,32252,517,48677.22,Low
6e600fc6-3a91-4150-ac05-a132990754f0,4154,36821,570,17875.55,High
815a5df7-5eed-4aec-804c-c51e5d917c54,8415,35930,608,44709.77,Low
7793cb43-2ec3-4b16-bd2d-9191915a8898,4879,80158,457,35965.21,High
65866dc7-9d15-4f8d-8f2b-57c67f1e2ed4,9607,60692,759,43733.54,Low
b6b11f61-3245-4cba-892b-35d6ed3d4e45,5844,32705,366,45231.85,Medium
6f09ad3b-674f-47b6-b5ae-1fa154a58389,6324,22357,361,7215.25,High
120c720f-a78d-4015-ad94-97f6867bc46e,9042,37476,361,22104.65,High
fffaad29-dbec-44aa-96a7-f1dfd5710213,8162,77708,579,11070.71,Medium
cc3f361d-9ce1-4e8c-ab6f-72303e606e2f,8432,76418,330,14987.34,Low
409138f1-9490-45b9-bb9f-fdd66ef9b978,6907,93699,828,38469.02,Medium
fedc247c-984b-4afe-950c-2be39f970c8e,6239,74108,618,14271.88,Medium
6e6fd5c7-a168-439c-8d1f-4d705c257934,8606,51210,419,26387.52,High
e78549a9-a07d-4774-85cf-8cbdbc68ac47,4909,85939,581,45963.7,Low
85b6b9e4-1949-4ff1-8bfe-b14b9c75e450,7848,43105,646,25109.9,Low
6a0f4d95-b4e4-4b3e-af5b-2f3adaa7a9e9,9567,59956,533,45779.88,High
304bafbd-6e84-4688-baed-4ff373ed4b46,7163,97057,396,17410.94,High
62476902-688e-491f-8f3e-ef734909beee,2394,42298,681,38314.18,Medium
4be5221a-66e7-4f2e-983a-465c79625b47,4091,71248,686,48654.91,Medium
252b7cf5-f424-4f06-9482-c0ecbeb9aae7,6744,22433,668,30972.58,High
ac3c8dc3-e2db-4fd8-9818-0298dd6ed3f9,9607,67249,428,38614.72,High
0eeef891-6f12-49b4-add3-7cc0a59fa31e,1672,65179,657,11080.37,High
302e700d-c2ed-4112-8e2d-03897fedcd21,5473,25981,434,31883.77,High
3a38f751-4161-487e-8f01-99a28f62e03d,9942,10999,622,43444.76,High
d345a4a0-b30d-49c9-8f24-056dfe8a1aa0,4162,65453,374,2646.09,Low
21909288-7b35-40ae-9271-da209f908331,2750,79433,701,1863.15,High
d320171f-f3ff-4a05-b7d8-d67a6428a473,5473,57444,846,41684.85,Medium
56c4f8ac-eb72-455d-8f9d-65c9ace673be,7625,38874,365,44497.56,Low
8d06741e-1c73-4617-8dfd-f01bd17f53cf,8067,51606,432,15229.39,Medium
b0280537-5e1c-444c-8e4d-2a5356d69db6,3702,36648,785,6416.68,Low
4caab539-9642-4bdc-a409-5da17f95f6f3,6776,97454,632,10771.0,Low
3026b55a-3600-4a20-87f6-f4dcf60f5de9,3643,74438,570,44372.2,High
c0fb9edb-5427-475b-a0ad-1fc13c160850,7812,52427,667,27150.99,High
ad944888-53cd-4c22-9e6c-dcab5f38130d,9118,30868,548,16373.66,Low
ac62f6ea-a2fa-4f95-b301-aa6e9ad96daa,4254,85598,644,15957.5,Medium
e9f0ef13-734c-4c8b-a7f3-aac7cbbe79ff,2095,60872,596,18979.66,Medium
d9f5660a-dd21-4b31-baeb-418287646a98,9293,17768,794,37432.79,Medium
0f443886-a9fb-4291-a371-e7d48b2df0d8,2338,99012,749,29001.84,High
05982c7a-efb6-4ff9-a0b9-59451f7e7417,7849,39176,362,35765.81,Low
8980e847-3ad8-490c-95af-0e65ffc5f83c,5521,87927,759,39003.6,High
bfd7488d-98e9-4cbb-ae92-8ba64f306317,4919,68159,618,21314.35,High
229de431-f834-48d3-806b-542eaccf685b,8652,21833,710,10145.01,High
386b1dd5-b3a6-4baf-931a-e60737177955,5486,71975,736,47704.96,Medium
e016d135-e1ea-44ef-8061-3397eacdf505,2738,79368,758,7838.19,High
83739f31-2afb-4df1-a750-8c181ad4d459,4408,59073,667,39651.2,Low
0f85e447-1e34-4712-81e6-59b57be9ed50,4704,71248,512,23378.17,Low
af0d4c35-6849-4aa3-8233-2733a97d0430,6918,64501,308,26482.13,Low
90033b72-73e4-41ef-89cc-bcba969202e0,5730,99243,632,2320.39,Low
39de1c0c-820c-4195-bd49-38220da2d084,9325,73591,596,33184.86,Medium
14d33fbc-6606-41bf-ac91-13e18014fa27,7218,17882,390,23654.27,Low
5070244f-8160-4e9e-bffc-a0e851dac883,3742,14448,421,44930.78,Low
0d491978-5eaa-4337-b903-dad57f0aaae9,7227,60091,776,44106.33,Medium
e092f374-0223-4aba-9d1a-ca8a85727d00,4854,89126,411,12916.14,Medium
b4912d2c-5145-447b-a7f4-e8340519da35,5918,24889,636,49654.62,Medium
4e6ecccd-a1ee-44d7-bc5e-f4ce854feb46,6738,52646,794,32638.2,High
f75b5a65-88d8-4c0a-9612-c2dd876fb972,6755,47270,506,41010.92,Low
7fb82df1-5e7d-4012-9693-ea77a0c27220,1332,11977,622,36025.19,Medium
e4a31b08-3c95-4f7f-a1f4-ec7b3250cfd2,1886,72121,472,7737.45,Medium
5ad55206-c244-4a2f-96d7-c9b8b0a58db2,4449,34458,389,49085.06,High
f770891e-c5d0-49f4-af30-780870067e74,6008,81929,568,1336.92,Low
4887e855-29f7-4992-9a83-d3e4b34b46b6,8996,33278,372,23041.32,High
fd78c1c4-36dd-4910-b961-6d3e010fd987,9431,32065,547,21013.98,Medium
c9c2d7d8-e345-4080-9bf5-ea799e500142,6500,23759,587,23998.32,Low
c735d21f-acbb-4478-854d-50082171bd40,9118,55635,505,39658.46,High
d8527f60-7fe6-4e54-b76a-b9c4f471a96a,4879,55518,505,33344.54,Low
7bbfa6fb-6f10-47c8-b4d0-cc7daf24dbe2,4094,75030,786,11391.01,Low
3e789e20-bd4d-4153-bb43-c30a41b53a12,6658,88944,830,34941.51,High
e93cb347-fff5-4467-8126-e33983bdc0e8,3529,63062,610,10929.59,Low
41f034f8-e6c4-4846-805d-276e09cf1faf,1542,64002,389,5297.49,Low
2c7f2aae-b74f-4131-b822-16e86d9947d4,5246,64501,523,15963.18,Medium
37281910-d7b8-452e-a0e0-c72c8eb25243,6418,28408,407,11027.02,Low
43adbc16-f362-4259-bac0-6724d89f913f,1982,95414,395,1725.56,Low
b6bf726f-440b-4c7f-8b9d-476c0c362cac,8364,69694,677,5502.15,High
6c733389-e688-42c9-9d95-9ab7be2012a5,1337,74847,481,40778.72,High
d1814c95-c1bf-4fc9-98c2-4fea478fa40e,7127,34314,736,29013.18,Medium
4c971873-bafe-4187-ba1f-35a380015fd4,4253,78748,777,2651.26,High
8986ffee-f234-41c2-a71d-af6d00f5360d,7316,54325,574,28066.33,High
fe9ebc84-1688-4693-9764-9115d04db1b7,8883,94809,651,43953.04,High
83e75bec-92df-427a-8129-e8ef41adb597,5496,86605,370,44121.55,High
6fdc504f-a246-4576-a8e6-80f3f0daa1d2,7415,65079,328,42842.57,Low
901a8529-2c9c-4cf3-9b14-9913541f0f75,5977,70044,357,10596.49,Low
9ee353fa-e2c2-40aa-8cd4-ffe71b9ecf5e,2981,23400,705,25475.8,Low
a22bda38-2af4-4394-8961-03546779b43d,2418,64267,785,21823.86,Medium
37512521-bd51-45e2-81d6-448482ecd6dc,6267,27889,482,23255.42,High
99d3649e-09c6-494c-b2c6-30a50ddc20be,3003,55493,444,17411.82,Low
2c081139-d479-4b5b-b675-260819dc85c4,1033,29640,774,15495.77,Medium
7254f3c2-6367-4673-aa54-5aa30b77160e,4997,82173,836,21004.25,High
ef38d10f-8326-47f2-b761-03682e788c50,3048,12289,392,5749.19,Low
1a250fbb-fed8-463a-bb9c-c3e9b6391c88,9715,91810,756,13202.07,Medium
55cc7a60-c4c0-47d6-bca7-2c3fe60319e2,6197,31970,473,18943.48,High
52169bd5-0893-4740-bc87-d18f6854c935,7189,81069,373,42024.99,Medium
dac2080a-7a3f-42d4-8a07-adbd51507c4d,7044,21564,656,27840.22,Low
f2b39193-0e02-4593-a2ff-cfe49a4bb8c3,2277,69260,845,35094.86,Low
1bc4f860-990c-45af-90a4-16df5e0cbd18,2468,12440,482,5346.79,Medium
c32a2152-e59c-4855-86ee-8ab2255c253c,7937,16484,311,21109.8,Low
010dc41b-5b0f-426c-b927-1481cf666e34,5139,12405,755,45277.15,High
e18eb72a-66fb-4c27-8571-265245513b5a,2198,86818,330,29373.23,Medium
2e493853-a774-41d1-9319-c0aa6fbbdebd,1903,73682,761,10868.31,High
e3999a12-163e-4d5d-bb36-2540d94d83e1,4662,72842,820,30515.69,High
0bc82c6b-b9bd-46cf-83f2-611a9f42d1e9,4859,94809,319,16680.7,High
017a2eba-1ed8-4b48-a29c-ee1fc532d515,6484,65972,836,20223.38,High
059fa700-daef-41c5-8bf9-cc82e18726b0,2499,46691,833,48851.46,High
71e84ef5-805e-42a0-9ba3-0d97d5193090,7421,41772,849,18067.77,Low
960b837f-77ec-46ed-acb6-fde3dba3d03a,2738,83925,659,40720.24,Medium
09abaf5b-f463-44c9-8b3f-24fee71593aa,7024,69674,478,47366.69,High
9099e19d-d63c-401e-af4a-5d037eebddd7,7726,28557,338,26928.37,Medium
ddf30037-d9bf-4029-9131-0593d591dc78,1922,93194,368,33203.96,Low
cf2bb1a6-3801-4771-a5dc-654578ec17f6,5730,37921,808,35978.71,Low
b15f7f7c-a8a6-4b4b-8929-c9bed8131f25,7316,76128,644,47554.96,High
e526e308-e42d-4068-9f72-8da810ce48be,6683,88398,623,27388.43,Medium
825e5489-850f-4cdf-9e69-584d92de883c,5610,84413,367,24728.53,Low
13cad03b-18fb-4581-af58-124bc93db219,5152,64784,789,5589.41,Medium
2fe10a72-0834-4604-bcf8-139a8c01d7f0,6421,69101,702,45786.38,Low
1f24699f-4441-449c-b577-f08902e9eb69,2347,92222,432,35571.0,High
1d84238b-e6d3-4b87-85eb-40c9b95f607c,3328,32579,811,29904.75,High
fa76cd75-92d4-414e-bb17-cca3bdcd74c2,9266,28014,459,16861.11,Low
0ce1c82d-2afd-4942-954c-28a04fcfad82,4120,57440,565,31374.53,Low
91e4d6ad-9b5a-4f32-9117-5d1a16aaeeed,9817,47628,703,28577.55,Medium
73a71385-3e82-42d4-8d29-da07aaa2505d,7352,66434,650,9803.63,Medium
e6944be3-f94f-4437-8d7c-0450a5b744db,5202,89643,789,9558.96,Medium
3be5cb7b-c398-4c0e-b530-f2786af6904a,8883,69883,475,32132.72,Low
8e86f963-29ae-4bb0-ad3c-79d531a5da0d,6506,24123,741,21605.18,High
0308f711-6b4c-420a-8685-39a57051da58,4768,83925,831,24774.15,High
68325d5e-8203-4b44-b213-ecefbf5e938a,5511,56533,516,16764.66,Low
3fc38876-c812-482d-b28c-11755a92d059,6645,21882,546,17896.09,Medium
d37d5ea9-ba23-43bc-961f-f0d8bfa51f36,2198,57492,499,39909.52,Medium
20954f29-700e-4cb3-8849-f726f69b3d76,8411,42988,319,4780.73,Low
f64ccd1f-ef14-4fa3-b822-846d49e41249,9643,78748,468,11330.49,Medium
d4b56cea-6958-459a-babd-1cab20d3a848,3668,63115,432,14413.62,Low
